,transit_count,transit_spacing,measurement_unc,planet,prob_dP_dE_less_than_0,decay_rate_variance,log_decay_rate_variance,marker_size
2938,55,6.0,58.90445875569993,NA,,1.498790517141341,0.17574093664606197,1.0
2939,55,6.0,67.3260336669042,NA,,1.9579908450429595,0.2918106568457606,1.0
2940,55,6.0,76.9516417783653,NA,,2.557881241859048,0.4078803770454609,1.0
2941,55,6.0,87.95342380753897,NA,,3.3415664143776165,0.5239500972451622,1.0
2942,55,6.0,100.52813144323909,NA,,4.365357515027171,0.6400198174448615,1.0
2943,55,6.0,114.90064597806963,NA,,5.702818340527706,0.7560895376445581,1.0
2944,55,6.0,131.328,NA,,7.450051207285152,0.8721592578442586,1.0
2945,55,7.0,10.367999999999999,NA,,0.02506382880683781,-1.6009525844724886,1.0
2946,55,7.0,11.850313742012215,NA,,0.03274289954750554,-1.484882864272787,1.0
2947,55,7.0,13.544553991524262,NA,,0.04277468853783206,-1.3688131440730882,1.0
2948,55,7.0,15.48101989729806,NA,,0.0558800229910589,-1.2527434238733897,1.0
2949,55,7.0,17.694342479679374,NA,,0.07300057758970056,-1.1366737036736894,1.0
2950,55,7.0,20.22410395860484,NA,,0.09536653786421252,-1.0206039834739895,1.0
2951,55,7.0,23.11554562698096,NA,,0.12458499431776253,-0.9045342632742921,1.0
2952,55,7.0,26.420376928773408,NA,,0.16275541879539804,-0.78846454307459,1.0
2953,55,7.0,30.19770021105189,NA,,0.21262052057170028,-0.6723948228748947,1.0
2954,55,7.0,34.51506768790446,NA,,0.27776332181610724,-0.5563251026751933,1.0
2955,55,7.0,39.4496895185625,NA,,0.36286461315619256,-0.4402553824754923,1.0
2956,55,7.0,45.08981460454634,NA,,0.4740392886292072,-0.32418566227579204,1.0
2957,55,7.0,51.53630879948287,NA,,0.6192757271356185,-0.20811594207608933,1.0
2958,55,7.0,58.90445875569993,NA,,0.8090097918430533,-0.09204622187639233,1.0
2959,55,7.0,67.3260336669042,NA,,1.0568746918682546,0.024023498323308388,1.0
2960,55,7.0,76.9516417783653,NA,,1.3806805870259569,0.14009321852300757,1.0
2961,55,7.0,87.95342380753897,NA,,1.8036943244620367,0.2561629387227053,1.0
2962,55,7.0,100.52813144323909,NA,,2.3563112617555904,0.37223265892240553,1.0
2963,55,7.0,114.90064597806963,NA,,3.0782393041748994,0.48830237912210683,1.0
2964,55,7.0,131.328,NA,,4.021352088563763,0.6043720993218076,1.0
2965,55,9.0,10.367999999999999,NA,,0.009172115983114994,-2.0375304621727617,1.0
2966,55,9.0,11.850313742012215,NA,,0.011982274320006247,-1.921460741973058,1.0
2967,55,9.0,13.544553991524262,NA,,0.015653410635472424,-1.8053910217733613,1.0
2968,55,9.0,15.48101989729806,NA,,0.020449311873423616,-1.6893213015736621,1.0
2969,55,9.0,17.694342479679374,NA,,0.026714584178154394,-1.5732515813739616,1.0
2970,55,9.0,20.22410395860484,NA,,0.034899414328909174,-1.4571818611742637,1.0
2971,55,9.0,23.11554562698096,NA,,0.04559191759746217,-1.341112140974562,1.0
2972,55,9.0,26.420376928773408,NA,,0.059560396361492365,-1.2250424207748614,1.0
2973,55,9.0,30.19770021105189,NA,,0.0778085459370002,-1.1089727005751617,1.0
2974,55,9.0,34.51506768790446,NA,,0.10164757440641306,-0.9929029803754639,1.0
2975,55,9.0,39.4496895185625,NA,,0.13279041856241777,-0.8768332601757621,1.0
2976,55,9.0,45.08981460454634,NA,,0.1734748257885573,-0.7607635399760649,1.0
2977,55,9.0,51.53630879948287,NA,,0.22662414583944618,-0.6446938197763655,1.0
2978,55,9.0,58.90445875569993,NA,,0.29605738610199206,-0.5286240995766648,1.0
2979,55,9.0,67.3260336669042,NA,,0.38676362371218936,-0.4125543793769646,1.0
2980,55,9.0,76.9516417783653,NA,,0.505260492219069,-0.296484659177266,1.0
2981,55,9.0,87.95342380753897,NA,,0.6600625016054606,-0.18041493897755911,1.0
2982,55,9.0,100.52813144323909,NA,,0.8622928424744957,-0.0643452187778671,1.0
2983,55,9.0,114.90064597806963,NA,,1.1264826351659691,0.051724501421834046,1.0
2984,55,9.0,131.328,NA,,1.4716150532908887,0.1677942216215321,1.0
2985,55,11.0,10.367999999999999,NA,,0.004110255649560646,-2.3861311650483628,1.0
2986,55,11.0,11.850313742012215,NA,,0.005369558214162993,-2.270061444848662,1.0
2987,55,11.0,13.544553991524262,NA,,0.0070146866456755,-2.1539917246489604,1.0
2988,55,11.0,15.48101989729806,NA,,0.009163850502119587,-2.037922004449261,1.0
2989,55,11.0,17.694342479679374,NA,,0.011971476456039238,-1.9218522842495636,1.0
2990,55,11.0,20.22410395860484,NA,,0.015639304515536693,-1.8057825640498653,1.0
2991,55,11.0,23.11554562698096,NA,,0.020430883912092804,-1.6897128438501607,1.0
2992,55,11.0,26.420376928773408,NA,,0.02669051024709722,-1.5736431236504633,1.0
2993,55,11.0,30.19770021105189,NA,,0.03486796461257147,-1.4575734034507621,1.0
2994,55,11.0,34.51506768790446,NA,,0.045550832298372916,-1.3415036832510634,1.0
2995,55,11.0,39.4496895185625,NA,,0.059506723324091466,-1.2254339630513627,1.0
2996,55,11.0,45.08981460454634,NA,,0.07773842852255544,-1.109364242851662,1.0
2997,55,11.0,51.53630879948287,NA,,0.10155597437692873,-0.993294522651964,1.0
2998,55,11.0,58.90445875569993,NA,,0.1326707540615517,-0.8772248024522635,1.0
2999,55,11.0,67.3260336669042,NA,,0.1733184984069181,-0.761155082252563,1.0
3000,55,11.0,76.9516417783653,NA,,0.22641992278186823,-0.6450853620528639,1.0
3001,55,11.0,87.95342380753897,NA,,0.29579059306286193,-0.5290156418531664,1.0
3002,55,11.0,100.52813144323909,NA,,0.386415090463436,-0.4129459216534678,1.0
3003,55,11.0,114.90064597806963,NA,,0.5048051751467748,-0.29687620145376625,1.0
3004,55,11.0,131.328,NA,,0.6594676842184003,-0.18080648125406507,1.0
3005,55,13.0,10.367999999999999,NA,,0.002107007911670382,-2.676333833642807,1.0
3006,55,13.0,11.850313742012215,NA,,0.0027525542457743322,-2.560264113443107,1.0
3007,55,13.0,13.544553991524262,NA,,0.003595883448735504,-2.4441943932434085,1.0
3008,55,13.0,15.48101989729806,NA,,0.004697592353262581,-2.328124673043709,1.0
3009,55,13.0,17.694342479679374,NA,,0.006136843485622729,-2.2120549528440097,1.0
3010,55,13.0,20.22410395860484,NA,,0.008017053233849434,-2.0959852326443102,1.0
3011,55,13.0,23.11554562698096,NA,,0.010473322760300725,-1.9799155124446102,1.0
3012,55,13.0,26.420376928773408,NA,,0.013682145601615835,-1.8638457922449108,1.0
3013,55,13.0,30.19770021105189,NA,,0.017874089488906456,-1.7477760720452102,1.0
3014,55,13.0,34.51506768790446,NA,,0.023350363631542345,-1.6317063518455082,1.0
3015,55,13.0,39.4496895185625,NA,,0.030504461895172558,-1.5156366316458094,1.0
3016,55,13.0,45.08981460454634,NA,,0.039850437029471296,-1.3995669114461105,1.0
3017,55,13.0,51.53630879948287,NA,,0.05205983757055494,-1.2834971912464093,1.0
3018,55,13.0,58.90445875569993,NA,,0.06800996149347606,-1.1674274710467123,1.0
3019,55,13.0,67.3260336669042,NA,,0.08884689384740313,-1.051357750847011,1.0
3020,55,13.0,76.9516417783653,NA,,0.11606785789886007,-0.9352880306473096,1.0
3021,55,13.0,87.95342380753897,NA,,0.15162879706709792,-0.8192183104476111,1.0
3022,55,13.0,100.52813144323909,NA,,0.19808491787665708,-0.7031485902479119,1.0
3023,55,13.0,114.90064597806963,NA,,0.25877429254311596,-0.5870788700482129,1.0
3024,55,13.0,131.328,NA,,0.33805771382800165,-0.47100914984851394,1.0
3025,55,15.0,10.367999999999999,NA,,0.0011887062314117046,-2.9249254606381867,1.0
3026,55,15.0,11.850313742012215,NA,,0.0015529027518728132,-2.8088557404384824,1.0
3027,55,15.0,13.544553991524262,NA,,0.002028682018357224,-2.6927860202387874,1.0
3028,55,15.0,15.48101989729806,NA,,0.002650230818795683,-2.5767163000390907,1.0
3029,55,15.0,17.694342479679374,NA,,0.003462210109488815,-2.4606465798393864,1.0
3030,55,15.0,20.22410395860484,NA,,0.004522964097026641,-2.3445768596396883,1.0
3031,55,15.0,23.11554562698096,NA,,0.00590871252063111,-2.2285071394399867,1.0
3032,55,15.0,26.420376928773408,NA,,0.0077190273684493785,-2.1124374192402886,1.0
3033,55,15.0,30.19770021105189,NA,,0.010083987553435203,-1.9963676990405883,1.0
3034,55,15.0,34.51506768790446,NA,,0.013173525643071119,-1.8802979788408898,1.0
3035,55,15.0,39.4496895185625,NA,,0.01720963824568935,-1.7642282586411875,1.0
3036,55,15.0,45.08981460454634,NA,,0.022482337422197022,-1.6481585384414905,1.0
3037,55,15.0,51.53630879948287,NA,,0.029370489300792318,-1.5320888182417896,1.0
3038,55,15.0,58.90445875569993,NA,,0.038369037238818286,-1.416019098042089,1.0
3039,55,15.0,67.3260336669042,NA,,0.05012456563309977,-1.2999493778423898,1.0
3040,55,15.0,76.9516417783653,NA,,0.06548175979159124,-1.1838796576426922,1.0
3041,55,15.0,87.95342380753897,NA,,0.08554410020806669,-1.0678099374429897,1.0
3042,55,15.0,100.52813144323909,NA,,0.11175315238469503,-0.951740217243291,1.0
3043,55,15.0,114.90064597806963,NA,,0.14599214951750913,-0.8356704970435929,1.0
3044,55,15.0,131.328,NA,,0.19072131090649977,-0.719600776843892,1.0
3045,55,18.0,10.367999999999999,NA,,0.0005732572489446871,-3.2416504448286863,1.0
3046,55,18.0,11.850313742012215,NA,,0.0007488921450003904,-3.125580724628983,1.0
3047,55,18.0,13.544553991524262,NA,,0.0009783381647170265,-3.009511004429286,1.0
3048,55,18.0,15.48101989729806,NA,,0.001278081992088976,-2.893441284229587,1.0
3049,55,18.0,17.694342479679374,NA,,0.0016696615111346496,-2.7773715640298864,1.0
3050,55,18.0,20.22410395860484,NA,,0.0021812133955568234,-2.6613018438301888,1.0
3051,55,18.0,23.11554562698096,NA,,0.002849494849841386,-2.545232123630487,1.0
3052,55,18.0,26.420376928773408,NA,,0.003722524772593273,-2.4291624034307864,1.0
3053,55,18.0,30.19770021105189,NA,,0.004863034121062513,-2.3130926832310865,1.0
3054,55,18.0,34.51506768790446,NA,,0.006352973400400816,-2.1970229630313884,1.0
3055,55,18.0,39.4496895185625,NA,,0.00829940116015111,-2.080953242831687,1.0
3056,55,18.0,45.08981460454634,NA,,0.010842176611784831,-1.9648835226319898,1.0
3057,55,18.0,51.53630879948287,NA,,0.014164009114965386,-1.8488138024322902,1.0
3058,55,18.0,58.90445875569993,NA,,0.018503586631374504,-1.7327440822325895,1.0
3059,55,18.0,67.3260336669042,NA,,0.024172726482011835,-1.6166743620328894,1.0
3060,55,18.0,76.9516417783653,NA,,0.03157878076369181,-1.5006046418331909,1.0
3061,55,18.0,87.95342380753897,NA,,0.04125390635034129,-1.384534921633484,1.0
3062,55,18.0,100.52813144323909,NA,,0.05389330265465598,-1.2684652014337918,1.0
3063,55,18.0,114.90064597806963,NA,,0.07040516469787307,-1.1523954812340906,1.0
3064,55,18.0,131.328,NA,,0.09197594083068054,-1.0363257610343928,1.0
3065,55,21.0,10.367999999999999,NA,,0.0003094299852696037,-3.5094376033511367,1.0
3066,55,21.0,11.850313742012215,NA,,0.0004042333277469813,-3.3933678831514373,1.0
3067,55,21.0,13.544553991524262,NA,,0.0005280825745411341,-3.27729816295174,1.0
3068,55,21.0,15.48101989729806,NA,,0.0006898768270501052,-3.1612284427520425,1.0
3069,55,21.0,17.694342479679374,NA,,0.000901241698638278,-3.045158722552339,1.0
3070,55,21.0,20.22410395860484,NA,,0.0011773646649902748,-2.9290890023526406,1.0
3071,55,21.0,23.11554562698096,NA,,0.0015380863496020176,-2.813019282152939,1.0
3072,55,21.0,26.420376928773408,NA,,0.002009326157967869,-2.6969495619532418,1.0
3073,55,21.0,30.19770021105189,NA,,0.0026249446984160643,-2.580879841753543,1.0
3074,55,21.0,34.51506768790446,NA,,0.003429176812544547,-2.4648101215538416,1.0
3075,55,21.0,39.4496895185625,NA,,0.00447981003896534,-2.348740401354142,1.0
3076,55,21.0,45.08981460454634,NA,,0.005852336896656872,-2.2326706811544423,1.0
3077,55,21.0,51.53630879948287,NA,,0.00764537934735325,-2.116600960954743,1.0
3078,55,21.0,58.90445875569993,NA,,0.009987775207938943,-2.0005312407550417,1.0
3079,55,21.0,67.3260336669042,NA,,0.01304783570207725,-1.8844615205553403,1.0
3080,55,21.0,76.9516417783653,NA,,0.017045439345999388,-1.7683918003556442,1.0
3081,55,21.0,87.95342380753897,NA,,0.022267831166198102,-1.6523220801559422,1.0
3082,55,21.0,100.52813144323909,NA,,0.02909026249080975,-1.5362523599562443,1.0
3083,55,21.0,114.90064597806963,NA,,0.038002954372529665,-1.4201826397565425,1.0
3084,55,21.0,131.328,NA,,0.04964632208103399,-1.3041129195568433,1.0
3085,55,26.0,10.367999999999999,NA,,0.00013168799447939888,-3.880453816298732,1.0
3086,55,26.0,11.850313742012215,NA,,0.00017203464036089577,-3.764384096099032,1.0
3087,55,26.0,13.544553991524262,NA,,0.000224742715545969,-3.648314375899333,1.0
3088,55,26.0,15.48101989729806,NA,,0.0002935995220789113,-3.5322446556996336,1.0
3089,55,26.0,17.694342479679374,NA,,0.00038355271785142056,-3.4161749354999347,1.0
3090,55,26.0,20.22410395860484,NA,,0.0005010658271155896,-3.3001052153002353,1.0
3091,55,26.0,23.11554562698096,NA,,0.0006545826725187953,-3.184035495100535,1.0
3092,55,26.0,26.420376928773408,NA,,0.0008551341001009897,-3.0679657749008356,1.0
3093,55,26.0,30.19770021105189,NA,,0.0011171305930566535,-2.9518960547011353,1.0
3094,55,26.0,34.51506768790446,NA,,0.0014593977269713966,-2.835826334501433,1.0
3095,55,26.0,39.4496895185625,NA,,0.0019065288684482849,-2.719756614301734,1.0
3096,55,26.0,45.08981460454634,NA,,0.002490652314341956,-2.6036868941020352,1.0
3097,55,26.0,51.53630879948287,NA,,0.003253739848159684,-2.487617173902334,1.0
3098,55,26.0,58.90445875569993,NA,,0.004250622593342254,-2.3715474537026373,1.0
3099,55,26.0,67.3260336669042,NA,,0.005552930865462696,-2.2554777335029357,1.0
3100,55,26.0,76.9516417783653,NA,,0.007254241118678754,-2.1394080133032345,1.0
3101,55,26.0,87.95342380753897,NA,,0.00947679981669362,-2.023338293103536,1.0
3102,55,26.0,100.52813144323909,NA,,0.012380307367291067,-1.9072685729038366,1.0
3103,55,26.0,114.90064597806963,NA,,0.016173393283944747,-1.7911988527041376,1.0
3104,55,26.0,131.328,NA,,0.021128607114250103,-1.6751291325044386,1.0
3105,56,1.0,42.336,WASP-80,0.5184942046165391,916.2310635871311,2.962005011862444,5.184942046165391
3106,57,6.5,101.08800000000001,XO-5,1.7973749631236664e-35,2.676526559570686,0.42757155730949725,1.0
3107,57,19.0,40.608,WASP-19,0.9473474968350921,0.005916087279083542,-2.2279654275512835,9.47347496835092
3108,58,4.0,89.42399999999999,HAT-P-27,0.3329958142714544,13.378712294685377,1.126414314461306,3.329958142714544
3109,61,3.0,81.216,KPS-1,0.5773772244253979,27.049303489227277,1.4321560866448186,5.773772244253978
3110,62,5.0,72.576,HAT-P-22,0.9999771349236749,2.5791758986283155,0.41148096183497096,9.999771349236749
3111,63,2.0,53.568000000000005,HD209458,0.294614582711274,50.635679425067536,1.7044566416794582,2.94614582711274
3112,63,8.0,70.848,WASP-50,0.1582731281754648,0.3459879727885109,-0.4609389978614669,1.582731281754648
3113,63,14.5,33.696,WASP-4,0.75694878531185,0.007251877352153686,-2.139549549548026,7.569487853118499
3114,66,2.0,73.44,KELT-16,0.9999999996996228,75.29196637993483,1.8767486396403754,9.999999996996229
3115,71,9.0,72.576,HAT-P-16,0.2589165483060717,0.1241500973251838,-0.9060529356521176,2.589165483060717
3116,72,1.0,10.367999999999999,NA,,15.493477062340999,1.1901488935196722,1.0
3117,72,1.0,11.850313742012215,NA,,20.2403777572649,1.3062186137193763,1.0
3118,72,1.0,13.544553991524262,NA,,26.441636703522356,1.422288333919074,1.0
3119,72,1.0,15.48101989729806,NA,,34.54284104505465,1.5383580541187718,1.0
3120,72,1.0,17.694342479679374,NA,,45.12609717933892,1.6544277743184743,1.0
3121,72,1.0,20.22410395860484,NA,,58.95185760728454,1.7704974945181737,1.0
3122,72,1.0,23.11554562698096,NA,,77.01356271822077,1.886567214717872,1.0
3123,72,1.0,26.420376928773408,NA,,100.60902375738648,2.0026369349175726,1.0
3124,72,1.0,30.19770021105189,NA,,131.43367614935102,2.1187066551172733,1.0
3125,72,1.0,34.51506768790446,NA,,171.7024038299957,2.2347763753169723,1.0
3126,72,1.0,39.4496895185625,NA,,224.3086881896102,2.3508460955166717,1.0
3127,72,1.0,45.08981460454634,NA,,293.03251716359387,2.4669158157163698,1.0
3128,72,1.0,51.53630879948287,NA,,382.8119936337353,2.5829855359160705,1.0
3129,72,1.0,58.90445875569993,NA,,500.0981593726063,2.6990552561157712,1.0
3130,72,1.0,67.3260336669042,NA,,653.318530158579,2.8151249763154698,1.0
3131,72,1.0,76.9516417783653,NA,,853.4826490544095,2.9311946965151683,1.0
3132,72,1.0,87.95342380753897,NA,,1114.9731694585928,3.0472644167148712,1.0
3133,72,1.0,100.52813144323909,NA,,1456.5793106513142,3.1633341369145707,1.0
3134,72,1.0,114.90064597806963,NA,,1902.8469440638428,3.2794038571142705,1.0
3135,72,1.0,131.328,NA,,2485.8423197800525,3.395473577313969,1.0
3136,72,2.0,10.367999999999999,NA,,0.9683423163963124,-0.013971089136252631,1.0
3137,72,2.0,11.850313742012215,NA,,1.2650236098290562,0.10209863106345152,1.0
3138,72,2.0,13.544553991524262,NA,,1.6526022939701472,0.21816835126314915,1.0
3139,72,2.0,15.48101989729806,NA,,2.1589275653159157,0.33423807146284706,1.0
3140,72,2.0,17.694342479679374,NA,,2.8203810737086825,0.45030779166254953,1.0
3141,72,2.0,20.22410395860484,NA,,3.6844911004552836,0.5663775118622489,1.0
3142,72,2.0,23.11554562698096,NA,,4.813347669888798,0.6824472320619472,1.0
3143,72,2.0,26.420376928773408,NA,,6.288063984836655,0.7985169522616478,1.0
3144,72,2.0,30.19770021105189,NA,,8.214604759334438,0.9145866724613485,1.0
3145,72,2.0,34.51506768790446,NA,,10.73140023937473,1.0306563926610472,1.0
3146,72,2.0,39.4496895185625,NA,,14.019293011850637,1.146726112860747,1.0
3147,72,2.0,45.08981460454634,NA,,18.314532322724617,1.2627958330604447,1.0
3148,72,2.0,51.53630879948287,NA,,23.925749602108457,1.3788655532601457,1.0
3149,72,2.0,58.90445875569993,NA,,31.256134960787893,1.4949352734598467,1.0
3150,72,2.0,67.3260336669042,NA,,40.83240813491119,1.611004993659545,1.0
3151,72,2.0,76.9516417783653,NA,,53.342665565900596,1.7270747138592433,1.0
3152,72,2.0,87.95342380753897,NA,,69.68582309116205,1.8431444340589465,1.0
3153,72,2.0,100.52813144323909,NA,,91.03620691570714,1.9592141542586459,1.0
3154,72,2.0,114.90064597806963,NA,,118.92793400399017,2.075283874458346,1.0
3155,72,2.0,131.328,NA,,155.36514498625328,2.191353594658044,1.0
3156,72,3.0,10.367999999999999,NA,,0.19127749459680338,-0.7183361253589755,1.0
3157,72,3.0,11.850313742012215,NA,,0.24988120687981155,-0.602266405159277,1.0
3158,72,3.0,13.544553991524262,NA,,0.32643995930274544,-0.4861966849595754,1.0
3159,72,3.0,15.48101989729806,NA,,0.4264548277167269,-0.37012696475987505,1.0
3160,72,3.0,17.694342479679374,NA,,0.557112310856034,-0.25405724456017703,1.0
3161,72,3.0,20.22410395860484,NA,,0.7278007112010445,-0.13798752436047557,1.0
3162,72,3.0,23.11554562698096,NA,,0.9507847249162997,-0.021917804160780527,1.0
3163,72,3.0,26.420376928773408,NA,,1.2420867130541517,0.09415191603892199,1.0
3164,72,3.0,30.19770021105189,NA,,1.622637977152477,0.21022163623862233,1.0
3165,72,3.0,34.51506768790446,NA,,2.1197827633332684,0.32629135643831997,1.0
3166,72,3.0,39.4496895185625,NA,,2.7692430640692507,0.4423610766380204,1.0
3167,72,3.0,45.08981460454634,NA,,3.6176853970814276,0.5584307968377225,1.0
3168,72,3.0,51.53630879948287,NA,,4.726073995478234,0.6745005170374226,1.0
3169,72,3.0,58.90445875569993,NA,,6.17405135027909,0.7905702372371216,1.0
3170,72,3.0,67.3260336669042,NA,,8.065660866155314,0.9066399574368208,1.0
3171,72,3.0,76.9516417783653,NA,,10.536822827832264,1.0227096776365203,1.0
3172,72,3.0,87.95342380753897,NA,,13.765100857513362,1.1387793978362173,1.0
3173,72,3.0,100.52813144323909,NA,,17.982460625324887,1.2548491180359214,1.0
3174,72,3.0,114.90064597806963,NA,,23.491937581035053,1.3709188382356199,1.0
3175,72,3.0,131.328,NA,,30.689411355309417,1.486988558435321,1.0
3176,72,4.0,10.367999999999999,NA,,0.060521394774769526,-1.2180910717921773,1.0
3177,72,4.0,11.850313742012215,NA,,0.07906397561431601,-1.1020213515924733,1.0
3178,72,4.0,13.544553991524262,NA,,0.1032876433731342,-0.9859516313927756,1.0
3179,72,4.0,15.48101989729806,NA,,0.13493297283224473,-0.8698819111930777,1.0
3180,72,4.0,17.694342479679374,NA,,0.17627381710679266,-0.7538121909933753,1.0
3181,72,4.0,20.22410395860484,NA,,0.23028069377845523,-0.6377424707936759,1.0
3182,72,4.0,23.11554562698096,NA,,0.3008342293680499,-0.5216727505939776,1.0
3183,72,4.0,26.420376928773408,NA,,0.39300399905229094,-0.405603030394277,1.0
3184,72,4.0,30.19770021105189,NA,,0.5134127974584024,-0.28953331019457623,1.0
3185,72,4.0,34.51506768790446,NA,,0.6707125149609207,-0.17346358999487746,1.0
3186,72,4.0,39.4496895185625,NA,,0.8762058132406648,-0.05739386979517771,1.0
3187,72,4.0,45.08981460454634,NA,,1.1446582701702885,0.058675850404520016,1.0
3188,72,4.0,51.53630879948287,NA,,1.4953593501317786,0.174745570604221,1.0
3189,72,4.0,58.90445875569993,NA,,1.9535084350492433,0.2908152908039218,1.0
3190,72,4.0,59.61599999999999,HAT-P-54,3.96768648812985e-66,2.00098861474083,0.30124461758708626,1.0
3191,72,4.0,67.3260336669042,NA,,2.5520255084319494,0.4068850110036201,1.0
3192,72,4.0,76.9516417783653,NA,,3.3339165978687872,0.5229547312033186,1.0
3193,72,4.0,87.95342380753897,NA,,4.355363943197628,0.6390244514030217,1.0
3194,72,4.0,100.52813144323909,NA,,5.689762932231696,0.7550941716027211,1.0
3195,72,4.0,114.90064597806963,NA,,7.432995875249386,0.8711638918024209,1.0
3196,72,4.0,131.328,NA,,9.71032156164083,0.9872336120021195,1.0
3197,72,5.0,10.367999999999999,NA,,0.024789563299745732,-1.6057311238244008,1.0
3198,72,5.0,11.850313742012215,NA,,0.032384604411623774,-1.4896614036246998,1.0
3199,72,5.0,13.544553991524262,NA,,0.04230661872563585,-1.3735916834250006,1.0
3200,72,5.0,15.48101989729806,NA,,0.055268545672087735,-1.257521963225301,1.0
3201,72,5.0,17.694342479679374,NA,,0.07220175548694191,-1.141452243025603,1.0
3202,72,5.0,20.22410395860484,NA,,0.0943229721716551,-1.0253825228259024,1.0
3203,72,5.0,23.11554562698096,NA,,0.12322170034915304,-0.9093128026262038,1.0
3204,72,5.0,26.420376928773408,NA,,0.16097443801181838,-0.7932430824265027,1.0
3205,72,5.0,30.19770021105189,NA,,0.21029388183896142,-0.6771733622268024,1.0
3206,72,5.0,34.51506768790446,NA,,0.2747238461279931,-0.5611036420271031,1.0
3207,72,5.0,39.4496895185625,NA,,0.3588939011033757,-0.4450339218274041,1.0
3208,72,5.0,45.08981460454634,NA,,0.46885202746175314,-0.3289642016277029,1.0
3209,72,5.0,51.53630879948287,NA,,0.6124991898139753,-0.2128944814280055,1.0
3210,72,5.0,58.90445875569993,NA,,0.8001570549961722,-0.0968247612283027,1.0
3211,72,5.0,67.3260336669042,NA,,1.0453096482537296,0.019244958971395762,1.0
3212,72,5.0,76.9516417783653,NA,,1.3655722384870572,0.13531467917109352,1.0
3213,72,5.0,87.95342380753897,NA,,1.7839570711337431,0.25138439937079465,1.0
3214,72,5.0,100.52813144323909,NA,,2.3305268970421014,0.3674541195704951,1.0
3215,72,5.0,114.90064597806963,NA,,3.044555110502155,0.4835238397701962,1.0
3216,72,5.0,131.328,NA,,3.9773477116480964,0.599593559969895,1.0
3217,72,6.0,10.367999999999999,NA,,0.011954843412300211,-1.9224561080149003,1.0
3218,72,6.0,11.850313742012215,NA,,0.015617575429988222,-1.8063863878152018,1.0
3219,72,6.0,13.544553991524262,NA,,0.02040249745642159,-1.6903166676155001,1.0
3220,72,6.0,15.48101989729806,NA,,0.02665342673229543,-1.5742469474157998,1.0
3221,72,6.0,17.694342479679374,NA,,0.03481951942850212,-1.4581772272161018,1.0
3222,72,6.0,20.22410395860484,NA,,0.04548754445006528,-1.3421075070164004,1.0
3223,72,6.0,23.11554562698096,NA,,0.05942404530726873,-1.2260377868167054,1.0
3224,72,6.0,26.420376928773408,NA,,0.07763041956588448,-1.1099680666170029,1.0
3225,72,6.0,30.19770021105189,NA,,0.10141487357202982,-0.9938983464173025,1.0
3226,72,6.0,34.51506768790446,NA,,0.13248642270832928,-0.8778286262176048,1.0
3227,72,6.0,39.4496895185625,NA,,0.17307769150432817,-0.7617589060179044,1.0
3228,72,6.0,45.08981460454634,NA,,0.22610533731758922,-0.6456891858182023,1.0
3229,72,6.0,51.53630879948287,NA,,0.2953796247173896,-0.5296194656185021,1.0
3230,72,6.0,58.90445875569993,NA,,0.3858782093924431,-0.4135497454188032,1.0
3231,72,6.0,67.3260336669042,NA,,0.5041038041347071,-0.29748002521910394,1.0
3232,72,6.0,76.9516417783653,NA,,0.6585514267395165,-0.18141030501940444,1.0
3233,72,6.0,87.95342380753897,NA,,0.8603188035945851,-0.06534058481970742,1.0
3234,72,6.0,100.52813144323909,NA,,1.1239037890828054,0.05072913537999652,1.0
3235,72,6.0,114.90064597806963,NA,,1.4682460988146908,0.1667988555796952,1.0
3236,72,6.0,131.328,NA,,1.9180882097068386,0.2828685757793962,1.0
3237,72,7.0,10.367999999999999,NA,,0.006452926723174132,-2.190243266537353,1.0
3238,72,7.0,11.850313742012215,NA,,0.008429978241259779,-2.0741735463376547,1.0
3239,72,7.0,13.544553991524262,NA,,0.011012759976477476,-1.9581038261379524,1.0
3240,72,7.0,15.48101989729806,NA,,0.014386855912142804,-1.8420341059382526,1.0
3241,72,7.0,17.694342479679374,NA,,0.018794709362490118,-1.7259643857385545,1.0
3242,72,7.0,20.22410395860484,NA,,0.02455304356821525,-1.6098946655388515,1.0
3243,72,7.0,23.11554562698096,NA,,0.03207561962441522,-1.4938249453391543,1.0
3244,72,7.0,26.420376928773408,NA,,0.04190296699599586,-1.3777552251394565,1.0
3245,72,7.0,30.19770021105189,NA,,0.054741222886027,-1.2616855049397546,1.0
3246,72,7.0,34.51506768790446,NA,,0.07151287123281753,-1.1456157847400572,1.0
3247,72,7.0,39.4496895185625,NA,,0.09342302715102453,-1.029546064540356,1.0
3248,72,7.0,45.08981460454634,NA,,0.12204602963914886,-0.913476344340654,1.0
3249,72,7.0,51.53630879948287,NA,,0.1594385646121349,-0.7974066241409561,1.0
3250,72,7.0,58.90445875569993,NA,,0.2082874466358199,-0.6813369039412582,1.0
3251,72,7.0,67.3260336669042,NA,,0.27210267811685857,-0.5652671837415587,1.0
3252,72,7.0,76.9516417783653,NA,,0.3554696580818044,-0.44919746354185774,1.0
3253,72,7.0,87.95342380753897,NA,,0.46437866283156837,-0.333127743342155,1.0
3254,72,7.0,100.52813144323909,NA,,0.6066552730742681,-0.21705802314245567,1.0
3255,72,7.0,114.90064597806963,NA,,0.7925226755784399,-0.10098830294275875,1.0
3256,72,7.0,131.328,NA,,1.0353362431403834,0.015081417256943048,1.0
