10;54752.66591;0.00071;-843;0.0001;;;;;V;1;Dragomir et al., 2011;Dragomir et al., 2011;2011-10-03;
9;54748.65049;0.000072;-846;-0.0006;129.96;0.39;;;z;1;Winn et al 2009;Winn et al 2009;2009-02-05;
8;54732.5897;0.0015;-858;-0.0026;124.8;4.2;34.8;2.9;R;4;Tifner;AXA;2008-09-25;
7;54697.797489;0.000055;-884;-0.0008;129.96;0.39;;;z;1;Winn et al 2009;Winn et al 2009;2009-02-05;
6;54396.69541;0.000051;-1109;-0.0008;;;;;z;1;Gillon et al. 2008;Gillon et al. 2008;2009-01-08;
5;54371.26812;0.00033;-1128;-0.0017;;;;;i - sloan;1;Gillon et al. 2008;Gillon et al. 2008;2009-01-08;
4;54368.59244;0.00022;-1130;-0.0010;;;;;R;1;Gillon et al.;Gillon et al.;2009-01-08;
3;54365.91464;0.00025;-1132;-0.0023;;;;;;3;Wilson et al 2008;Wilson et al 2008;2008-08-25;
2;54364.57722;0.00075;-1133;-0.0015;;;;;R;1;Gillon et al.;Gillon et al.;2009-01-08;
1;53963.10863;0.00081;-1433;-0.0006;;;;;R;1;Gillon et al;Gillon et al. 2008;2009-01-08;
